date,store_id,product_id,demand_type,imputed_sales,ensemble_forecast
2024-09-28,S004,P018,Fast-Moving,39.0,43.28854245598598
2024-09-29,S004,P018,Fast-Moving,34.0,40.82895726488816
2024-10-01,S004,P018,Fast-Moving,35.0,37.56141532177914
2024-10-02,S004,P018,Fast-Moving,42.0,38.540525957026404
2024-10-03,S004,P018,Fast-Moving,42.0,44.369043396065585
2024-10-04,S004,P018,Fast-Moving,46.0,41.20280736969027
2024-10-05,S004,P018,Fast-Moving,32.0,45.38129460565325
2024-10-06,S004,P018,Fast-Moving,37.0,44.00173992819329
2024-10-07,S004,P018,Fast-Moving,38.0,41.26143688736403
2024-10-08,S004,P018,Fast-Moving,33.0,39.44595945841516
2024-10-09,S004,P018,Fast-Moving,31.0,40.25521306851594
2024-10-10,S004,P018,Fast-Moving,46.0,45.615833092393984
2024-10-11,S004,P018,Fast-Moving,47.0,42.43427724179992
2024-10-12,S004,P018,Fast-Moving,36.0,45.44373333457443
2024-10-13,S004,P018,Fast-Moving,45.0,44.31710071521994
2024-10-14,S004,P018,Fast-Moving,41.0,42.327644537183645
2024-10-15,S004,P018,Fast-Moving,42.0,39.73534978645743
2024-10-16,S004,P018,Fast-Moving,44.0,40.68267827143614
2024-10-17,S004,P018,Fast-Moving,35.0,46.174041322047586
2024-10-18,S004,P018,Fast-Moving,41.0,42.48707432338223
2024-10-19,S004,P018,Fast-Moving,36.0,46.363376500751464
2024-10-20,S004,P018,Fast-Moving,42.0,45.750207855396
2024-10-21,S004,P018,Fast-Moving,34.0,42.85121340831673
2024-10-22,S004,P018,Fast-Moving,32.0,39.83729542761005
2024-10-23,S004,P018,Fast-Moving,41.0,40.92426472069423
2024-10-24,S004,P018,Fast-Moving,80.0,72.2516301211592
2024-10-25,S004,P018,Fast-Moving,38.0,42.17710323174677
2024-10-26,S004,P018,Fast-Moving,46.0,44.8038526823704
2024-10-27,S004,P018,Fast-Moving,27.0,44.886747078701944
2024-10-28,S004,P018,Fast-Moving,41.0,40.90976496072423
2024-10-29,S004,P018,Fast-Moving,38.0,38.95860447208298
2024-10-30,S004,P018,Fast-Moving,102.0,65.87197070730583
2024-10-31,S004,P018,Fast-Moving,41.0,45.26564889768779
2024-11-01,S004,P018,Fast-Moving,109.0,68.56889910788473
2024-11-02,S004,P018,Fast-Moving,72.0,73.58236826218268
2024-11-03,S004,P018,Fast-Moving,36.0,46.81381746045515
2024-11-05,S004,P018,Fast-Moving,38.0,42.86877008063662
2024-11-06,S004,P018,Fast-Moving,36.0,41.06716289094557
2024-11-07,S004,P018,Fast-Moving,41.0,42.304093655587366
2024-11-08,S004,P018,Fast-Moving,41.0,47.63746720424568
2024-11-09,S004,P018,Fast-Moving,39.0,43.63416452747974
2024-11-10,S004,P018,Fast-Moving,37.0,47.106770644668316
2024-11-11,S004,P018,Fast-Moving,37.0,45.61864777568003
2024-11-12,S004,P018,Fast-Moving,38.0,42.73249169224823
2024-11-13,S004,P018,Fast-Moving,41.0,40.50219073119487
2024-11-14,S004,P018,Fast-Moving,43.0,41.40851312791675
2024-11-15,S004,P018,Fast-Moving,43.0,46.79361397149694
2024-11-16,S004,P018,Fast-Moving,41.0,43.95662446611772
2024-11-17,S004,P018,Fast-Moving,37.0,47.570080650444964
2024-11-18,S004,P018,Fast-Moving,40.0,46.38377090706703
2024-11-19,S004,P018,Fast-Moving,35.0,43.82523628359616
2024-11-20,S004,P018,Fast-Moving,33.0,41.30267038418831
2024-11-21,S004,P018,Fast-Moving,38.0,41.923868955836944
2024-11-22,S004,P018,Fast-Moving,39.0,47.6309893764435
2024-11-23,S004,P018,Fast-Moving,37.0,44.51322480087386
2024-11-24,S004,P018,Fast-Moving,36.0,47.53413070749114
2024-11-25,S004,P018,Fast-Moving,100.0,73.0985705521259
2024-11-26,S004,P018,Fast-Moving,46.0,43.53968879120386
2024-11-27,S004,P018,Fast-Moving,43.0,41.71412339533605
2024-11-28,S004,P018,Fast-Moving,41.0,41.878010336735656
2024-11-29,S004,P018,Fast-Moving,38.0,47.25179488087738
2024-11-30,S004,P018,Fast-Moving,108.0,69.59909530774914
2024-12-01,S004,P018,Fast-Moving,35.0,47.16205252967403
2024-12-02,S004,P018,Fast-Moving,44.0,45.95443770206759
2024-12-03,S004,P018,Fast-Moving,35.0,43.64885946897758
2024-12-04,S004,P018,Fast-Moving,31.0,40.333073049550194
2024-12-05,S004,P018,Fast-Moving,38.0,40.80728179881113
2024-12-06,S004,P018,Fast-Moving,95.0,73.32241041338742
2024-12-07,S004,P018,Fast-Moving,38.0,43.738678659473045
2024-12-08,S004,P018,Fast-Moving,38.0,46.86951460454247
2024-12-09,S004,P018,Fast-Moving,38.0,46.9394743161206
2024-12-10,S004,P018,Fast-Moving,40.0,43.43625661769856
2024-12-11,S004,P018,Fast-Moving,41.0,40.75723281728973
2024-12-12,S004,P018,Fast-Moving,37.0,42.31527526100868
2024-12-13,S004,P018,Fast-Moving,91.0,75.44739491867578
2024-12-14,S004,P018,Fast-Moving,37.0,44.62334868111883
2024-12-15,S004,P018,Fast-Moving,40.0,47.31436529025076
2024-12-16,S004,P018,Fast-Moving,102.0,77.67585561095974
2024-12-17,S004,P018,Fast-Moving,104.0,72.12096783807482
2024-12-18,S004,P018,Fast-Moving,46.0,43.18697157978024
2024-12-19,S004,P018,Fast-Moving,38.0,44.54619581671208
2024-12-20,S004,P018,Fast-Moving,41.0,50.17343838392509
2024-12-21,S004,P018,Fast-Moving,33.0,46.09302732398044
2024-12-22,S004,P018,Fast-Moving,41.0,49.203071261603576
2024-12-23,S004,P018,Fast-Moving,37.0,49.12629292081354
2024-12-24,S004,P018,Fast-Moving,30.0,46.10877773703994
2024-12-25,S004,P018,Fast-Moving,38.0,43.03710714708033
2024-12-26,S004,P018,Fast-Moving,35.0,43.13429219944185
2024-12-27,S004,P018,Fast-Moving,29.0,48.58964450786579
2024-12-28,S004,P018,Fast-Moving,35.0,44.40803143681275
2024-12-29,S004,P018,Fast-Moving,40.0,47.012309459518896
2024-12-30,S004,P018,Fast-Moving,38.0,47.077088812210306
2024-12-31,S004,P018,Fast-Moving,38.0,43.89974734975017
2025-01-02,S004,P018,Fast-Moving,41.0,43.794471184229046
2025-01-03,S004,P018,Fast-Moving,39.0,44.96113903993529
2025-01-04,S004,P018,Fast-Moving,45.0,49.842297393891464
2025-01-05,S004,P018,Fast-Moving,34.0,46.96987888765775
2025-01-06,S004,P018,Fast-Moving,35.0,50.02380290645765
2025-01-07,S004,P018,Fast-Moving,46.0,49.304713469476205
2025-01-08,S004,P018,Fast-Moving,30.0,46.57902644122018
2025-01-09,S004,P018,Fast-Moving,34.0,43.904141587344554
2025-01-10,S004,P018,Fast-Moving,31.0,44.83859546905178
2025-01-11,S004,P018,Fast-Moving,40.0,50.071930489267714
2025-01-12,S004,P018,Fast-Moving,44.0,46.700376011964664
2025-01-13,S004,P018,Fast-Moving,45.0,50.60643282800578
2025-01-14,S004,P018,Fast-Moving,33.0,49.35504816397355
2024-07-24,S004,P019,Fast-Moving,42.0,52.47897838007121
2024-07-25,S004,P019,Fast-Moving,44.0,46.75361387598668
2024-07-26,S004,P019,Fast-Moving,47.0,51.51799068386959
2024-07-27,S004,P019,Fast-Moving,40.0,52.56116437003014
2024-07-28,S004,P019,Fast-Moving,48.0,47.486525517240345
2024-07-29,S004,P019,Fast-Moving,32.0,46.13980513244965
2024-07-30,S004,P019,Fast-Moving,40.0,45.60528344386502
2024-07-31,S004,P019,Fast-Moving,124.0,84.92544447840535
2024-08-01,S004,P019,Fast-Moving,40.0,45.90864663997023
2024-08-02,S004,P019,Fast-Moving,42.0,50.30204223142247
2024-08-03,S004,P019,Fast-Moving,44.0,50.60613548850588
2024-08-04,S004,P019,Fast-Moving,44.0,47.12649213437331
2024-08-05,S004,P019,Fast-Moving,43.0,43.933578435983975
2024-08-06,S004,P019,Fast-Moving,40.0,45.21559841915227
2024-08-07,S004,P019,Fast-Moving,50.0,50.43755770198362
2024-08-08,S004,P019,Fast-Moving,49.0,45.922020620994786
2024-08-09,S004,P019,Fast-Moving,35.0,50.28020274198805
2024-08-10,S004,P019,Fast-Moving,44.0,51.209454309007974
2024-08-11,S004,P019,Fast-Moving,37.0,47.59156251127189
2024-08-12,S004,P019,Fast-Moving,46.0,43.17745549928393
2024-08-13,S004,P019,Fast-Moving,48.0,44.26588531826765
2024-08-14,S004,P019,Fast-Moving,39.0,51.40026678127478
2024-08-15,S004,P019,Fast-Moving,44.0,46.06507905026153
2024-08-16,S004,P019,Fast-Moving,44.0,50.15938139525382
2024-08-17,S004,P019,Fast-Moving,42.0,51.39252891259113
2024-08-18,S004,P019,Fast-Moving,43.0,46.62022579893707
2024-08-19,S004,P019,Fast-Moving,46.0,44.69663735689541
2024-08-20,S004,P019,Fast-Moving,43.0,45.45075282956565
2024-08-21,S004,P019,Fast-Moving,44.0,51.74124505612258
2024-08-22,S004,P019,Fast-Moving,50.0,46.94513508389839
2024-08-23,S004,P019,Fast-Moving,50.0,50.822304860531304
2024-08-24,S004,P019,Fast-Moving,42.0,51.1794224096069
2024-08-25,S004,P019,Fast-Moving,47.0,47.040553591607136
2024-08-26,S004,P019,Fast-Moving,52.0,45.18460926882817
2024-08-27,S004,P019,Fast-Moving,47.0,46.74806235746521
2024-08-28,S004,P019,Fast-Moving,43.0,53.204408084388355
2024-08-29,S004,P019,Fast-Moving,49.0,47.42639312864366
2024-08-30,S004,P019,Fast-Moving,49.0,51.61606099792793
2024-08-31,S004,P019,Fast-Moving,36.0,52.618034046271106
2024-09-01,S004,P019,Fast-Moving,106.0,80.7227336486815
2024-09-02,S004,P019,Fast-Moving,47.0,45.86089752597577
2024-09-03,S004,P019,Fast-Moving,52.0,45.869958753650906
2024-09-04,S004,P019,Fast-Moving,49.0,52.741627738020334
2024-09-05,S004,P019,Fast-Moving,55.0,48.002301441943615
2024-09-06,S004,P019,Fast-Moving,43.0,51.51439896821031
2024-09-07,S004,P019,Fast-Moving,38.0,52.217007926587655
2024-09-08,S004,P019,Fast-Moving,45.0,47.306937021185554
2024-09-09,S004,P019,Fast-Moving,120.0,76.48817836735189
2024-09-10,S004,P019,Fast-Moving,47.0,47.88714933928972
2024-09-11,S004,P019,Fast-Moving,39.0,53.18443554167673
2024-09-12,S004,P019,Fast-Moving,41.0,48.522457954706454
2024-09-13,S004,P019,Fast-Moving,49.0,52.49033551027002
2024-09-14,S004,P019,Fast-Moving,41.0,52.23541349330558
2024-09-15,S004,P019,Fast-Moving,43.0,49.19881098695133
2024-09-16,S004,P019,Fast-Moving,51.0,46.50988746190184
2024-09-17,S004,P019,Fast-Moving,41.0,48.00279153930842
2024-09-18,S004,P019,Fast-Moving,45.0,53.54053909118274
2024-09-20,S004,P019,Fast-Moving,113.0,79.93258143219097
2024-09-21,S004,P019,Fast-Moving,47.0,51.7610985598981
2024-09-22,S004,P019,Fast-Moving,43.0,53.29602296322174
2024-09-23,S004,P019,Fast-Moving,42.0,49.51859861848858
2024-09-24,S004,P019,Fast-Moving,42.0,46.47502078130531
2024-09-25,S004,P019,Fast-Moving,42.0,47.3661716238486
2024-09-26,S004,P019,Fast-Moving,48.0,53.58838649139675
2024-09-27,S004,P019,Fast-Moving,45.0,49.05501379334248
2024-09-28,S004,P019,Fast-Moving,30.0,52.10362369448711
2024-09-29,S004,P019,Fast-Moving,46.0,52.03783627530098
2024-09-30,S004,P019,Fast-Moving,42.0,48.70465631533345
2024-10-01,S004,P019,Fast-Moving,37.0,45.837895418457805
2024-10-02,S004,P019,Fast-Moving,46.0,46.511137401748165
2024-10-03,S004,P019,Fast-Moving,50.0,53.60253294861759
2024-10-04,S004,P019,Fast-Moving,55.0,48.25491121186704
2024-10-05,S004,P019,Fast-Moving,47.0,52.619849161717724
2024-10-06,S004,P019,Fast-Moving,49.0,54.446262212502305
2024-10-07,S004,P019,Fast-Moving,50.0,49.68297513583555
2024-10-08,S004,P019,Fast-Moving,47.0,47.3925139063183
2024-10-09,S004,P019,Fast-Moving,40.0,47.8377190091155
2024-10-10,S004,P019,Fast-Moving,45.0,54.35141680207868
2024-10-11,S004,P019,Fast-Moving,34.0,49.371205725118166
2024-10-12,S004,P019,Fast-Moving,45.0,51.865044202922945
2024-10-13,S004,P019,Fast-Moving,38.0,54.16809795500147
2024-10-14,S004,P019,Fast-Moving,41.0,49.183215114174565
2024-10-15,S004,P019,Fast-Moving,47.0,46.88334111915438
2024-10-17,S004,P019,Fast-Moving,44.0,47.91389053652678
2024-10-18,S004,P019,Fast-Moving,44.0,53.6918324090798
2024-10-19,S004,P019,Fast-Moving,46.0,48.85119347567398
2024-10-20,S004,P019,Fast-Moving,51.0,52.6551916367063
2024-10-21,S004,P019,Fast-Moving,44.0,53.33990203551333
2024-10-22,S004,P019,Fast-Moving,39.0,49.48525105198623
2024-10-23,S004,P019,Fast-Moving,49.0,46.33174699104808
2024-10-24,S004,P019,Fast-Moving,117.0,78.72300273776618
2024-10-25,S004,P019,Fast-Moving,54.0,53.949907775602405
2024-10-26,S004,P019,Fast-Moving,45.0,48.373821912264944
2024-10-27,S004,P019,Fast-Moving,46.0,52.907354222467184
2024-10-28,S004,P019,Fast-Moving,45.0,53.14594722015118
2024-10-29,S004,P019,Fast-Moving,50.0,48.9368402887481
2024-10-30,S004,P019,Fast-Moving,90.0,76.68135601845935
2024-10-31,S004,P019,Fast-Moving,49.0,49.26002021244308
2024-11-01,S004,P019,Fast-Moving,116.0,85.94983494876564
2024-11-02,S004,P019,Fast-Moving,122.0,83.6134036264438
2024-11-03,S004,P019,Fast-Moving,39.0,54.59792661352592
2024-11-04,S004,P019,Fast-Moving,42.0,54.56883658203511
2024-11-06,S004,P019,Fast-Moving,44.0,49.882665517941604
2024-11-07,S004,P019,Fast-Moving,43.0,48.40307732004056
2024-11-08,S004,P019,Fast-Moving,48.0,48.32636889439537
2024-11-09,S004,P019,Fast-Moving,46.0,55.24610115696305
2024-11-10,S004,P019,Fast-Moving,53.0,48.569269138840426
2024-11-11,S004,P019,Fast-Moving,42.0,53.47178185675752
2024-11-12,S004,P019,Fast-Moving,46.0,54.30373766266904
2024-11-13,S004,P019,Fast-Moving,47.0,50.28215934149546
2024-11-14,S004,P019,Fast-Moving,49.0,47.85690769144598
2024-11-15,S004,P019,Fast-Moving,48.0,48.87741873296388
2024-11-16,S004,P019,Fast-Moving,46.0,55.10897579411554
2024-11-17,S004,P019,Fast-Moving,48.0,49.95883521276049
2024-11-18,S004,P019,Fast-Moving,38.0,53.51883770728891
2024-11-19,S004,P019,Fast-Moving,48.0,55.06667104615943
2024-11-20,S004,P019,Fast-Moving,39.0,51.294278287119624
2024-11-21,S004,P019,Fast-Moving,54.0,48.07096526622054
2024-11-22,S004,P019,Fast-Moving,46.0,50.85130487524333
2024-11-23,S004,P019,Fast-Moving,43.0,56.23276046544772
2024-11-24,S004,P019,Fast-Moving,49.0,51.02565310247646
2024-11-25,S004,P019,Fast-Moving,104.0,85.46767273262499
2024-11-26,S004,P019,Fast-Moving,41.0,55.623814863609766
2024-11-27,S004,P019,Fast-Moving,44.0,49.9798419806686
2024-11-28,S004,P019,Fast-Moving,47.0,48.53971301128318
2024-11-29,S004,P019,Fast-Moving,43.0,48.910115715398746
2024-11-30,S004,P019,Fast-Moving,115.0,88.75742022833262
2024-12-01,S004,P019,Fast-Moving,45.0,50.50904356299321
2024-12-02,S004,P019,Fast-Moving,41.0,53.91256908303432
2024-12-03,S004,P019,Fast-Moving,51.0,56.02868741030815
2024-12-04,S004,P019,Fast-Moving,38.0,51.785103245018355
2024-12-05,S004,P019,Fast-Moving,47.0,49.54821562389954
2024-12-06,S004,P019,Fast-Moving,131.0,79.67102921668697
2024-12-07,S004,P019,Fast-Moving,46.0,55.98963004004566
2024-12-08,S004,P019,Fast-Moving,48.0,51.070164202342966
2024-12-09,S004,P019,Fast-Moving,48.0,54.34361617502079
2024-12-10,S004,P019,Fast-Moving,52.0,56.122599187353224
2024-12-11,S004,P019,Fast-Moving,44.0,51.32645421578901
2024-12-12,S004,P019,Fast-Moving,46.0,49.53829324872292
2024-12-13,S004,P019,Fast-Moving,97.0,83.69748760933263
2024-12-14,S004,P019,Fast-Moving,49.0,56.98533243598722
2024-12-15,S004,P019,Fast-Moving,51.0,50.95224774757651
2024-12-16,S004,P019,Fast-Moving,111.0,87.42135363565961
2024-12-17,S004,P019,Fast-Moving,115.0,91.0573732385682
2024-12-18,S004,P019,Fast-Moving,46.0,52.35929841165732
2024-12-19,S004,P019,Fast-Moving,52.0,50.600073830699635
2024-12-20,S004,P019,Fast-Moving,44.0,52.17396774575269
2024-12-21,S004,P019,Fast-Moving,41.0,57.56595952980474
2024-12-22,S004,P019,Fast-Moving,45.0,52.38453080147704
2024-12-23,S004,P019,Fast-Moving,50.0,55.91499228038046
2024-12-24,S004,P019,Fast-Moving,43.0,57.28317626622363
2024-12-25,S004,P019,Fast-Moving,41.0,52.57602436716918
2024-12-26,S004,P019,Fast-Moving,47.0,50.377678539873614
2024-12-27,S004,P019,Fast-Moving,41.0,50.593429602143466
2024-12-28,S004,P019,Fast-Moving,46.0,57.29183122201094
2024-12-29,S004,P019,Fast-Moving,46.0,51.48141994973793
2024-12-30,S004,P019,Fast-Moving,47.0,54.89148958293822
2024-12-31,S004,P019,Fast-Moving,47.0,55.79771563726284
2025-01-01,S004,P019,Fast-Moving,48.0,54.48597046123085
2025-01-02,S004,P019,Fast-Moving,51.0,53.59598187270481
2025-01-03,S004,P019,Fast-Moving,41.0,53.7029873600235
2025-01-04,S004,P019,Fast-Moving,42.0,59.93159375284019
2025-01-05,S004,P019,Fast-Moving,45.0,54.60940460275956
2025-01-07,S004,P019,Fast-Moving,46.0,58.067976204343644
2025-01-08,S004,P019,Fast-Moving,47.0,58.924145801148725
2025-01-09,S004,P019,Fast-Moving,40.0,54.97957858837358
2025-01-10,S004,P019,Fast-Moving,44.0,52.28603355758679
2025-01-11,S004,P019,Fast-Moving,52.0,52.15235644297677
2025-01-12,S004,P019,Fast-Moving,50.0,59.3881325593042
2025-01-13,S004,P019,Fast-Moving,39.0,54.23341624857904
2025-01-14,S004,P019,Fast-Moving,50.0,57.04869446942582
2024-07-24,S004,P020,Fast-Moving,51.0,61.082321349733704
2024-07-25,S004,P020,Fast-Moving,51.0,61.632333512477224
2024-07-26,S004,P020,Fast-Moving,52.0,62.05529813238573
2024-07-27,S004,P020,Fast-Moving,61.0,66.35130487267423
2024-07-28,S004,P020,Fast-Moving,50.0,65.88898564427276
2024-07-29,S004,P020,Fast-Moving,54.0,60.12001017684584
2024-07-30,S004,P020,Fast-Moving,48.0,57.35568947762408
2024-07-31,S004,P020,Fast-Moving,149.0,89.76792039537374
2024-08-01,S004,P020,Fast-Moving,65.0,58.49867672925984
2024-08-02,S004,P020,Fast-Moving,50.0,56.65597820219569
2024-08-03,S004,P020,Fast-Moving,46.0,63.7378621702674
2024-08-04,S004,P020,Fast-Moving,66.0,64.9208867223835
2024-08-05,S004,P020,Fast-Moving,58.0,59.530272003247596
2024-08-06,S004,P020,Fast-Moving,53.0,56.61158194977779
2024-08-07,S004,P020,Fast-Moving,45.0,56.47572479379698
2024-08-08,S004,P020,Fast-Moving,57.0,56.93154826635495
2024-08-09,S004,P020,Fast-Moving,59.0,55.90644808218631
2024-08-10,S004,P020,Fast-Moving,45.0,62.779332416468954
2024-08-11,S004,P020,Fast-Moving,44.0,64.0780529219542
2024-08-12,S004,P020,Fast-Moving,50.0,58.33247871490325
2024-08-13,S004,P020,Fast-Moving,61.0,55.28182493157505
2024-08-14,S004,P020,Fast-Moving,50.0,54.774338060628416
2024-08-15,S004,P020,Fast-Moving,49.0,58.505109653303585
2024-08-16,S004,P020,Fast-Moving,59.0,55.544058236224785
2024-08-17,S004,P020,Fast-Moving,63.0,62.236085865795516
2024-08-18,S004,P020,Fast-Moving,42.0,66.86759865338526
2024-08-19,S004,P020,Fast-Moving,47.0,59.062765031661456
2024-08-20,S004,P020,Fast-Moving,49.0,56.175902904827396
2024-08-21,S004,P020,Fast-Moving,48.0,56.11979580988174
2024-08-23,S004,P020,Fast-Moving,47.0,56.98670059652663
2024-08-24,S004,P020,Fast-Moving,61.0,54.528695215214434
2024-08-25,S004,P020,Fast-Moving,46.0,60.94494693536134
2024-08-26,S004,P020,Fast-Moving,46.0,65.15584929509464
2024-08-27,S004,P020,Fast-Moving,54.0,58.44909916946458
2024-08-28,S004,P020,Fast-Moving,48.0,55.92801310464224
2024-08-29,S004,P020,Fast-Moving,51.0,56.50002643205986
2024-08-30,S004,P020,Fast-Moving,53.0,58.43461920698601
2024-08-31,S004,P020,Fast-Moving,56.0,57.08509237181639
2024-09-01,S004,P020,Fast-Moving,151.0,97.45282114274454
2024-09-02,S004,P020,Fast-Moving,53.0,64.49618390592022
2024-09-03,S004,P020,Fast-Moving,54.0,58.83064204750208
2024-09-04,S004,P020,Fast-Moving,55.0,55.50546357545318
2024-09-05,S004,P020,Fast-Moving,55.0,55.652296467690135
2024-09-06,S004,P020,Fast-Moving,45.0,56.85194966742097
2024-09-07,S004,P020,Fast-Moving,49.0,55.05600597739295
2024-09-08,S004,P020,Fast-Moving,56.0,61.304702842193166
2024-09-09,S004,P020,Fast-Moving,124.0,100.41057514211201
2024-09-10,S004,P020,Fast-Moving,56.0,60.8930015759302
2024-09-11,S004,P020,Fast-Moving,59.0,57.192857436156686
2024-09-12,S004,P020,Fast-Moving,56.0,57.5511657007081
2024-09-13,S004,P020,Fast-Moving,58.0,58.7880427163569
2024-09-14,S004,P020,Fast-Moving,43.0,57.12972758162673
2024-09-15,S004,P020,Fast-Moving,57.0,62.077324669205275
2024-09-16,S004,P020,Fast-Moving,46.0,66.8447532130206
2024-09-17,S004,P020,Fast-Moving,59.0,59.89817307030071
2024-09-19,S004,P020,Fast-Moving,56.0,57.68444097886704
2024-09-20,S004,P020,Fast-Moving,145.0,91.770633536021
2024-09-21,S004,P020,Fast-Moving,53.0,58.64861238882799
2024-09-22,S004,P020,Fast-Moving,55.0,57.23198693610466
2024-09-23,S004,P020,Fast-Moving,49.0,63.850312707154885
2024-09-24,S004,P020,Fast-Moving,47.0,67.7120367526792
2024-09-25,S004,P020,Fast-Moving,57.0,59.9156145384261
2024-09-26,S004,P020,Fast-Moving,54.0,58.39742764352563
2024-09-27,S004,P020,Fast-Moving,49.0,58.69686177782802
2024-09-28,S004,P020,Fast-Moving,59.0,58.775186623677016
2024-09-29,S004,P020,Fast-Moving,47.0,58.12073768462556
2024-09-30,S004,P020,Fast-Moving,54.0,63.30585499009961
2024-10-01,S004,P020,Fast-Moving,57.0,68.05865989194717
2024-10-02,S004,P020,Fast-Moving,56.0,61.89034093391965
2024-10-03,S004,P020,Fast-Moving,57.0,58.73765544282778
2024-10-04,S004,P020,Fast-Moving,52.0,57.818555107525675
2024-10-05,S004,P020,Fast-Moving,59.0,60.23531798743229
2024-10-06,S004,P020,Fast-Moving,48.0,59.92089971854685
2024-10-07,S004,P020,Fast-Moving,55.0,65.14044848154043
2024-10-08,S004,P020,Fast-Moving,61.0,68.75991636251396
2024-10-09,S004,P020,Fast-Moving,57.0,63.28688129425696
2024-10-10,S004,P020,Fast-Moving,59.0,60.22044801568949
2024-10-11,S004,P020,Fast-Moving,59.0,60.12039370089521
2024-10-12,S004,P020,Fast-Moving,53.0,60.817628382559626
2024-10-13,S004,P020,Fast-Moving,58.0,59.13285641494372
2024-10-14,S004,P020,Fast-Moving,48.0,66.35065041719511
2024-10-15,S004,P020,Fast-Moving,73.0,69.67231251203583
2024-10-16,S004,P020,Fast-Moving,54.0,63.763581795585466
2024-10-17,S004,P020,Fast-Moving,51.0,60.46409530962055
2024-10-18,S004,P020,Fast-Moving,44.0,60.068583154860434
2024-10-19,S004,P020,Fast-Moving,52.0,61.27822132468404
2024-10-20,S004,P020,Fast-Moving,53.0,60.145766022717545
2024-10-21,S004,P020,Fast-Moving,49.0,67.0343115966242
2024-10-22,S004,P020,Fast-Moving,39.0,70.01045557928231
2024-10-23,S004,P020,Fast-Moving,48.0,62.59394478775871
2024-10-24,S004,P020,Fast-Moving,141.0,94.06240454507991
2024-10-25,S004,P020,Fast-Moving,45.0,59.26858649737547
2024-10-26,S004,P020,Fast-Moving,56.0,59.68728915084166
2024-10-27,S004,P020,Fast-Moving,61.0,59.13258500854313
2024-10-28,S004,P020,Fast-Moving,41.0,65.78602697527207
2024-10-29,S004,P020,Fast-Moving,52.0,67.72026269377001
2024-10-30,S004,P020,Fast-Moving,117.0,98.03618140664094
2024-10-31,S004,P020,Fast-Moving,60.0,59.65005551637914
2024-11-01,S004,P020,Fast-Moving,148.0,97.41070943827918
2024-11-02,S004,P020,Fast-Moving,134.0,100.7497192511692
2024-11-03,S004,P020,Fast-Moving,55.0,59.50610939292829
